"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER"
"38.1","all","4 yr.","mnwk","with","2","Male","Logit","policyTRUE",0.151989848302971,0.103283460036225,1.47157975003609,0.141134397188892,0.402681933794541,1.45395272674598
"38.2","all","4 yr.","mnwk","with","2","Male","Logit","age_grp16-19",2.08781577557197,0.0757011146351778,27.5797230415123,1.94831800059372e-167,28.4479304833985,62.5604831732049
"38.3","all","4 yr.","mnwk","with","2","Male","Logit","age_grp20-24",2.05307912878491,0.0755047115184406,27.1914041852008,8.20791692994298e-163,28.0058284549449,60.1239041137199
"38.4","all","4 yr.","mnwk","with","2","Male","Logit","age_grp25-34",2.0053867109188,0.0754438931272224,26.5811668485491,1.12082974688407e-155,22.5285723299673,56.913301330294
"38.5","all","4 yr.","mnwk","with","2","Male","Logit","age_grp35-44",1.96737480636681,0.0754410370731278,26.0783107270882,6.42539683154197e-150,19.9173494350812,54.4616652472569
"38.6","all","4 yr.","mnwk","with","2","Male","Logit","age_grp45-54",1.91466469701307,0.0754432887848926,25.3788604374374,4.3169543156823e-142,17.5117148263711,51.2124449344078
"38.7","all","4 yr.","mnwk","with","2","Male","Logit","age_grp55-64",1.77743677813226,0.0754802044675409,23.5483831909414,1.30416383115416e-122,13.83007806,43.5136772651219
"38.8","all","4 yr.","mnwk","with","2","Male","Logit","age_grp65-199",1.3622049313078,0.075579499144213,18.0234712684266,1.27487373957849e-72,7.28298578077125,25.7231080813466
"38.9","all","4 yr.","mnwk","with","2","Male","Logit","curr_pts_grp1-3",1.07679025568639,0.00231422921376341,465.291099638014,0,NA,NA
"38.10","all","4 yr.","mnwk","with","2","Male","Logit","curr_pts_grp4-6",1.49424984050465,0.00293171514275366,509.684525182469,0,NA,NA
"38.11","all","4 yr.","mnwk","with","2","Male","Logit","curr_pts_grp7-9",1.70441294411056,0.00394961866345971,431.538609000183,0,NA,NA
"38.12","all","4 yr.","mnwk","with","2","Male","Logit","curr_pts_grp10-150",1.82789976154546,0.00432245259095163,422.884860639508,0,NA,NA
"38.13","all","4 yr.","mnwk","with","2","Male","Logit","month02",0.218542874313321,0.00476318209311232,45.8816963200586,0,NA,NA
"38.14","all","4 yr.","mnwk","with","2","Male","Logit","month03",0.268747095134327,0.00461237805649838,58.266493301799,0,NA,NA
"38.15","all","4 yr.","mnwk","with","2","Male","Logit","month04",0.209498581842778,0.00474294272373122,44.1705907167203,0,NA,NA
"38.16","all","4 yr.","mnwk","with","2","Male","Logit","month05",0.231246084770855,0.00467797557230689,49.4329397827142,0,NA,NA
"38.17","all","4 yr.","mnwk","with","2","Male","Logit","month06",0.151462267407956,0.00480098724751614,31.5481503281054,1.90093747405492e-218,NA,NA
"38.18","all","4 yr.","mnwk","with","2","Male","Logit","month07",0.104943115605998,0.00480932898824752,21.8207396213579,1.47455232673338e-105,NA,NA
"38.19","all","4 yr.","mnwk","with","2","Male","Logit","month08",-0.00884079304425001,0.00494752977066242,-1.78691052991204,0.0739519503375673,NA,NA
"38.20","all","4 yr.","mnwk","with","2","Male","Logit","month09",0.300130192335949,0.00463095140086926,64.8096182308483,0,NA,NA
"38.21","all","4 yr.","mnwk","with","2","Male","Logit","month10",0.258111498377442,0.00462975377056994,55.7505887285377,0,NA,NA
"38.22","all","4 yr.","mnwk","with","2","Male","Logit","month11",0.242267863993509,0.00468443995226187,51.7175727434675,0,NA,NA
"38.23","all","4 yr.","mnwk","with","2","Male","Logit","month12",-0.606898164195753,0.00585631835742974,-103.631347743553,0,NA,NA
"38.24","all","4 yr.","mnwk","with","2","Male","Logit","weekdayMonday",0.427673878224954,0.00390926559639665,109.400056782829,0,NA,NA
"38.25","all","4 yr.","mnwk","with","2","Male","Logit","weekdayTuesday",0.514281508081351,0.00384536117245115,133.7407554239,0,NA,NA
"38.26","all","4 yr.","mnwk","with","2","Male","Logit","weekdayWednesday",0.557256193870681,0.00381566362842897,146.044370818955,0,NA,NA
"38.27","all","4 yr.","mnwk","with","2","Male","Logit","weekdayThursday",0.510560983675926,0.00385092594385819,132.581356047684,0,NA,NA
"38.28","all","4 yr.","mnwk","with","2","Male","Logit","weekdayFriday",0.423093430186327,0.00391601728229497,108.041767869414,0,NA,NA
"38.29","all","4 yr.","mnwk","with","2","Male","Logit","weekdaySaturday",0.0856273059030475,0.00421315236367002,20.3238094689884,7.91865973901024e-92,NA,NA
"38.30","all","4 yr.","mnwk","with","2","Male","Logit","policyTRUE:age_grp16-19",-0.161613447685051,0.103706964276281,-1.55836639142674,0.119146418880982,-4.79772521642128,-10.5494929042028
"38.31","all","4 yr.","mnwk","with","2","Male","Logit","policyTRUE:age_grp20-24",-0.176589815209561,0.103448103225515,-1.70703772909783,0.0878150399705812,-5.07272262594741,-10.8893124832137
"38.32","all","4 yr.","mnwk","with","2","Male","Logit","policyTRUE:age_grp25-34",-0.197144997797819,0.103365243398601,-1.90726584019718,0.0564861713388912,-4.45114210192531,-11.2433712532907
"38.33","all","4 yr.","mnwk","with","2","Male","Logit","policyTRUE:age_grp35-44",-0.179514601505585,0.103363770457183,-1.7367265214067,0.0824354541344021,-3.70068458274826,-10.1175046543185
"38.34","all","4 yr.","mnwk","with","2","Male","Logit","policyTRUE:age_grp45-54",-0.165135894500369,0.103364534325009,-1.59760691206843,0.110130487177741,-3.08493355928278,-9.02019693072625
"38.35","all","4 yr.","mnwk","with","2","Male","Logit","policyTRUE:age_grp55-64",-0.156875742728815,0.103414498985603,-1.51696081562658,0.129276577471861,-2.40434054682798,-7.56348375727581
"38.36","all","4 yr.","mnwk","with","2","Male","Logit","policyTRUE:age_grp65-199",-0.107031557721305,0.103541966851643,-1.03370218835675,0.301275409744318,-1.0393173955659,-3.67028083129034
"39","all","4 yr.","mnwk","no","3","Male","Logit","(Intercept)",-9.50278173372631,0.0233446507211915,-407.064635372762,0,NA,NA
"39.1","all","4 yr.","mnwk","no","3","Male","Logit","policyTRUE",-0.187156834904172,0.00173324648781122,-107.980507227519,0,-4.70863623164706,-21.2668535441061
"39.2","all","4 yr.","mnwk","no","3","Male","Logit","age_grp16-19",0.840355467392389,0.023294382703981,36.0754555324092,5.50322659146054e-285,33.0245501703802,77.5890514924914
"39.3","all","4 yr.","mnwk","no","3","Male","Logit","age_grp20-24",0.749478553073846,0.0231259542457525,32.4085460478459,2.08023230520535e-230,28.9774249416934,65.7396296874235
"39.4","all","4 yr.","mnwk","no","3","Male","Logit","age_grp25-34",0.522400808647925,0.0230708547273589,22.6433227039668,1.62334145302116e-113,14.841347026666,40.4280055364639
"39.5","all","4 yr.","mnwk","no","3","Male","Logit","age_grp35-44",0.384797054390458,0.0230749911621635,16.6759350712739,1.96118378971173e-62,9.2804478893387,27.6588670639397
"39.6","all","4 yr.","mnwk","no","3","Male","Logit","age_grp45-54",0.255594975735847,0.0230812711079851,11.0736958350367,1.68312818339847e-28,5.34566401753358,17.1652495528725
"39.7","all","4 yr.","mnwk","no","3","Male","Logit","age_grp55-64",0.0896032910546182,0.0231379009407708,3.87257648323362,0.000107690865867002,1.5886844046952,5.52575306965962
"39.8","all","4 yr.","mnwk","no","3","Male","Logit","age_grp65-199",-0.190612380708576,0.0232480805335078,-8.19905886139047,2.42276283252722e-16,-2.59780403866798,-10.2317760431962
"39.9","all","4 yr.","mnwk","no","3","Male","Logit","curr_pts_grp1-3",1.09528576424975,0.00214121310634478,511.525807965695,0,NA,NA
"39.10","all","4 yr.","mnwk","no","3","Male","Logit","curr_pts_grp4-6",1.57167546499361,0.00262902989326258,597.815745275984,0,NA,NA
"39.11","all","4 yr.","mnwk","no","3","Male","Logit","curr_pts_grp7-9",1.82474043568112,0.00342674250804252,532.500014634447,0,NA,NA
"39.12","all","4 yr.","mnwk","no","3","Male","Logit","curr_pts_grp10-150",2.05987538697311,0.0035348875266801,582.727278145595,0,NA,NA
"39.13","all","4 yr.","mnwk","no","3","Male","Logit","month02",0.150806389655116,0.00433902131121808,34.7558536449734,1.13067835311223e-264,NA,NA
"39.14","all","4 yr.","mnwk","no","3","Male","Logit","month03",0.156114936432029,0.00424097067412319,36.8111332116924,1.22518892720268e-296,NA,NA
"39.15","all","4 yr.","mnwk","no","3","Male","Logit","month04",0.150027087984684,0.00431628088179809,34.7584163526877,1.03424508780775e-264,NA,NA
"39.16","all","4 yr.","mnwk","no","3","Male","Logit","month05",0.174066733541778,0.004251289893872,40.9444516575277,0,NA,NA
"39.17","all","4 yr.","mnwk","no","3","Male","Logit","month06",0.190232316188971,0.00426842183994446,44.5673654859395,0,NA,NA
"39.18","all","4 yr.","mnwk","no","3","Male","Logit","month07",0.170407424067726,0.0042502608995409,40.0934032275837,0,NA,NA
"39.19","all","4 yr.","mnwk","no","3","Male","Logit","month08",0.0599582659232188,0.00436108438617152,13.7484764370392,5.20133459507302e-43,NA,NA
"39.20","all","4 yr.","mnwk","no","3","Male","Logit","month09",0.233208248620051,0.00421644819224799,55.3091697056323,0,NA,NA
"39.21","all","4 yr.","mnwk","no","3","Male","Logit","month10",0.221468980506363,0.00418656520212911,52.8999238788241,0,NA,NA
"39.22","all","4 yr.","mnwk","no","3","Male","Logit","month11",0.190543631888582,0.00424907815462507,44.8435225135073,0,NA,NA
"39.23","all","4 yr.","mnwk","no","3","Male","Logit","month12",-0.526656547507645,0.00511980540405213,-102.86651658495,0,NA,NA
"39.24","all","4 yr.","mnwk","no","3","Male","Logit","weekdayMonday",0.325655344852955,0.00351710732703272,92.5918132636858,0,NA,NA
"39.25","all","4 yr.","mnwk","no","3","Male","Logit","weekdayTuesday",0.422930009526292,0.00344909326188169,122.620636037994,0,NA,NA
"39.26","all","4 yr.","mnwk","no","3","Male","Logit","weekdayWednesday",0.486279307578887,0.00340729981851331,142.716911771816,0,NA,NA
"39.27","all","4 yr.","mnwk","no","3","Male","Logit","weekdayThursday",0.437084469985756,0.0034414371704,127.006377958937,0,NA,NA
"39.28","all","4 yr.","mnwk","no","3","Male","Logit","weekdayFriday",0.370765794878148,0.00348735139384069,106.317303020564,0,NA,NA
"39.29","all","4 yr.","mnwk","no","3","Male","Logit","weekdaySaturday",0.100205632940528,0.00370004910711183,27.0822440566867,1.59392563659698e-161,NA,NA
"40","all","4 yr.","mnwk","with","3","Male","Logit","(Intercept)",-9.57971909865378,0.0324375518280305,-295.328055256488,0,NA,NA
"40.1","all","4 yr.","mnwk","with","3","Male","Logit","policyTRUE",-0.02324544950767,0.045994021612919,-0.505401543341901,0.613276835092498,-0.311006110927426,-1.25428140229201
"40.2","all","4 yr.","mnwk","with","3","Male","Logit","age_grp16-19",0.911434079478845,0.0326147712426246,27.9454383628385,7.48987115601484e-172,34.5428998384022,81.1534327056169
"40.3","all","4 yr.","mnwk","with","3","Male","Logit","age_grp20-24",0.82936020185515,0.0323629582902199,25.6268352978653,7.66409511871621e-145,31.0640819040126,70.4686447265534
"40.4","all","4 yr.","mnwk","with","3","Male","Logit","age_grp25-34",0.612803644037472,0.0322940989843703,18.9757157904934,2.70798009818277e-80,16.9379145562014,46.1374082441313
"40.5","all","4 yr.","mnwk","with","3","Male","Logit","age_grp35-44",0.461044330271798,0.0323009722726598,14.2733886268196,3.20613117016626e-46,10.7247548674254,31.9629911403813
"40.6","all","4 yr.","mnwk","with","3","Male","Logit","age_grp45-54",0.330052470179962,0.032314721668781,10.2136875434958,1.72193580887786e-24,6.64618287216084,21.3412163803943
"40.7","all","4 yr.","mnwk","with","3","Male","Logit","age_grp55-64",0.163608916382562,0.0323967085012371,5.05017095722284,4.41414841235429e-07,2.78940684415715,9.70210111102683
"40.8","all","4 yr.","mnwk","with","3","Male","Logit","age_grp65-199",-0.149961148848723,0.0325685323076426,-4.60447979148057,4.13498165664687e-06,-1.93017700959298,-7.60229113917931
"40.9","all","4 yr.","mnwk","with","3","Male","Logit","curr_pts_grp1-3",1.09509900637997,0.00214126005423417,511.427373902807,0,NA,NA
"40.10","all","4 yr.","mnwk","with","3","Male","Logit","curr_pts_grp4-6",1.57158867302097,0.00262906226670859,597.775371440134,0,NA,NA
"40.11","all","4 yr.","mnwk","with","3","Male","Logit","curr_pts_grp7-9",1.82472667371498,0.00342684648109639,532.479842263368,0,NA,NA
"40.12","all","4 yr.","mnwk","with","3","Male","Logit","curr_pts_grp10-150",2.06029314884674,0.00353504853759027,582.818913782491,0,NA,NA
"40.13","all","4 yr.","mnwk","with","3","Male","Logit","month02",0.150797718048739,0.0043390220755613,34.7538490062259,1.2123325982617e-264,NA,NA
"40.14","all","4 yr.","mnwk","with","3","Male","Logit","month03",0.156098452951092,0.00424097160380903,36.8072384193499,1.41420119920424e-296,NA,NA
"40.15","all","4 yr.","mnwk","with","3","Male","Logit","month04",0.150060190716685,0.00431628364787582,34.7660633449183,7.92649285199174e-265,NA,NA
"40.16","all","4 yr.","mnwk","with","3","Male","Logit","month05",0.174100455050384,0.00425129342605018,40.9523496975222,0,NA,NA
"40.17","all","4 yr.","mnwk","with","3","Male","Logit","month06",0.19026510629567,0.00426842504177432,44.5750140704308,0,NA,NA
"40.18","all","4 yr.","mnwk","with","3","Male","Logit","month07",0.170438726917767,0.00425026330606026,40.1007454466989,0,NA,NA
"40.19","all","4 yr.","mnwk","with","3","Male","Logit","month08",0.0599856046851783,0.00436108658398546,13.7547383043148,4.77003595848831e-43,NA,NA
"40.20","all","4 yr.","mnwk","with","3","Male","Logit","month09",0.233229593756136,0.00421644947231296,55.3142152627757,0,NA,NA
"40.21","all","4 yr.","mnwk","with","3","Male","Logit","month10",0.22148547649067,0.00418656618590564,52.9038516663885,0,NA,NA
"40.22","all","4 yr.","mnwk","with","3","Male","Logit","month11",0.190553823281925,0.00424907897548573,44.8459123450729,0,NA,NA
"40.23","all","4 yr.","mnwk","with","3","Male","Logit","month12",-0.526652343086175,0.00511980584434758,-102.865686531378,0,NA,NA
"40.24","all","4 yr.","mnwk","with","3","Male","Logit","weekdayMonday",0.325655237044496,0.0035171076930695,92.5917729747664,0,NA,NA
"40.25","all","4 yr.","mnwk","with","3","Male","Logit","weekdayTuesday",0.42293061843936,0.00344909362511833,122.620799667289,0,NA,NA
"40.26","all","4 yr.","mnwk","with","3","Male","Logit","weekdayWednesday",0.486279690121661,0.00340730013916208,142.717010612762,0,NA,NA
"40.27","all","4 yr.","mnwk","with","3","Male","Logit","weekdayThursday",0.437085747467914,0.003441437504767,127.006736825084,0,NA,NA
"40.28","all","4 yr.","mnwk","with","3","Male","Logit","weekdayFriday",0.370766794282703,0.00348735176454579,106.317578298842,0,NA,NA
"40.29","all","4 yr.","mnwk","with","3","Male","Logit","weekdaySaturday",0.100205879949422,0.0037000494446776,27.0823083441668,1.59114917788733e-161,NA,NA
"40.30","all","4 yr.","mnwk","with","3","Male","Logit","policyTRUE:age_grp16-19",-0.152114282379825,0.0465709895634179,-3.26628838695137,0.00108967215798282,-6.83831234970448,-16.0647483757835
"40.31","all","4 yr.","mnwk","with","3","Male","Logit","policyTRUE:age_grp20-24",-0.170216044335226,0.0462285853863688,-3.68205176326717,0.000231364418305488,-7.10786535027463,-16.1238257471599
"40.32","all","4 yr.","mnwk","with","3","Male","Logit","policyTRUE:age_grp25-34",-0.192436945175504,0.0461349673000769,-4.1711733298483,3.03035244025485e-05,-5.21621378750577,-14.2088447698598
"40.33","all","4 yr.","mnwk","with","3","Male","Logit","policyTRUE:age_grp35-44",-0.162368680606325,0.0461498519607914,-3.51829255583035,0.000434333246575232,-3.61452096862974,-10.772711219618
"40.34","all","4 yr.","mnwk","with","3","Male","Logit","policyTRUE:age_grp45-54",-0.158703812642175,0.0461657679883963,-3.43769462867086,0.000586688924346685,-2.89255868957507,-9.28871156285101
"40.35","all","4 yr.","mnwk","with","3","Male","Logit","policyTRUE:age_grp55-64",-0.157846395429857,0.0462821661824334,-3.4105230685976,0.000648383989055457,-2.25190863791196,-7.8333681368835
"40.36","all","4 yr.","mnwk","with","3","Male","Logit","policyTRUE:age_grp65-199",-0.091773698751472,0.0465052955969611,-1.97340319147373,0.0484496443025895,-0.932555324231075,-3.67348807861269
"41","all","4 yr.","mnwk","no","4","Male","Logit","(Intercept)",-11.3558329610167,0.0728126046891799,-155.959713424511,0,NA,NA
"41.1","all","4 yr.","mnwk","no","4","Male","Logit","policyTRUE",-0.125170191988414,0.0114167475233182,-10.9637347881048,5.70934952934129e-28,-0.072511071158636,-0.502382248163169
"41.2","all","4 yr.","mnwk","no","4","Male","Logit","age_grp16-19",1.10169583591231,0.0689728341571341,15.9728949719889,1.97406920553861e-57,4.95110133388778,9.35718013589071
"41.3","all","4 yr.","mnwk","no","4","Male","Logit","age_grp20-24",-0.086862090236582,0.0691419148004036,-1.2562870219509,0.209011925544268,-0.21716071538093,-0.38748513714422
"41.4","all","4 yr.","mnwk","no","4","Male","Logit","age_grp25-34",-1.13045498595578,0.0693255370914622,-16.3064728148353,8.87730646477745e-60,-1.48618274153001,-3.1537242585656
"41.5","all","4 yr.","mnwk","no","4","Male","Logit","age_grp35-44",-1.90872011093951,0.0705332749729626,-27.0612716008321,2.81435687551723e-161,-1.72040639080315,-3.96704919431604
"41.6","all","4 yr.","mnwk","no","4","Male","Logit","age_grp45-54",-2.4555138260384,0.072058783064814,-34.0765375378289,1.64238353452238e-254,-1.73558582795258,-4.2579354327387
"41.7","all","4 yr.","mnwk","no","4","Male","Logit","age_grp55-64",-2.79065930277291,0.0756328846574545,-36.8974331127519,5.08048147873249e-298,-1.67765015656815,-4.37176573663718
"41.8","all","4 yr.","mnwk","no","4","Male","Logit","age_grp65-199",-3.06335901575886,0.0804462712132105,-38.0795650259525,0,-1.56884830104655,-4.440004681589
"41.9","all","4 yr.","mnwk","no","4","Male","Logit","curr_pts_grp1-3",0.575662868975776,0.0154951205412692,37.1512352835575,4.18725314546835e-302,NA,NA
"41.10","all","4 yr.","mnwk","no","4","Male","Logit","curr_pts_grp4-6",1.20489154916054,0.0173800047615172,69.3263071957499,0,NA,NA
"41.11","all","4 yr.","mnwk","no","4","Male","Logit","curr_pts_grp7-9",1.55119899294313,0.020913664222691,74.1715548469072,0,NA,NA
"41.12","all","4 yr.","mnwk","no","4","Male","Logit","curr_pts_grp10-150",2.01695837290524,0.0183715139089851,109.787270820332,0,NA,NA
"41.13","all","4 yr.","mnwk","no","4","Male","Logit","month02",0.0598469218944526,0.031398171828446,1.90606390147316,0.0566419154701738,NA,NA
"41.14","all","4 yr.","mnwk","no","4","Male","Logit","month03",0.0739804047685514,0.0305998349681593,2.41767332554348,0.0156200929022939,NA,NA
"41.15","all","4 yr.","mnwk","no","4","Male","Logit","month04",0.222894967594877,0.030087680883801,7.40818039302198,1.2804405805822e-13,NA,NA
"41.16","all","4 yr.","mnwk","no","4","Male","Logit","month05",0.354747784101056,0.0289766944859217,12.242520770387,1.842208195522e-34,NA,NA
"41.17","all","4 yr.","mnwk","no","4","Male","Logit","month06",0.410017923630953,0.0288226046515077,14.2255680424602,6.35859241350301e-46,NA,NA
"41.18","all","4 yr.","mnwk","no","4","Male","Logit","month07",0.427472587015057,0.0285204169004574,14.988300784909,8.75649165377993e-51,NA,NA
"41.19","all","4 yr.","mnwk","no","4","Male","Logit","month08",0.397508926541479,0.0286273716071724,13.8856242897928,7.74228489067572e-44,NA,NA
"41.20","all","4 yr.","mnwk","no","4","Male","Logit","month09",0.382104687732338,0.0288755345607283,13.232817800437,5.67203240366871e-40,NA,NA
"41.21","all","4 yr.","mnwk","no","4","Male","Logit","month10",0.371055044475033,0.0287239666656573,12.9179597231141,3.56468817431017e-38,NA,NA
"41.22","all","4 yr.","mnwk","no","4","Male","Logit","month11",0.267541378762559,0.0295004881434779,9.06904921238424,1.20060057462187e-19,NA,NA
"41.23","all","4 yr.","mnwk","no","4","Male","Logit","month12",0.00267948275692047,0.0311267138883787,0.0860830592824275,0.931400390364319,NA,NA
"41.24","all","4 yr.","mnwk","no","4","Male","Logit","weekdayMonday",-0.250894869608844,0.0221019181342935,-11.351723777293,7.27148329019694e-30,NA,NA
"41.25","all","4 yr.","mnwk","no","4","Male","Logit","weekdayTuesday",-0.197849411274825,0.0217815311320399,-9.08335644888596,1.0527716146658e-19,NA,NA
"41.26","all","4 yr.","mnwk","no","4","Male","Logit","weekdayWednesday",-0.156952702339106,0.0215385681248268,-7.28705369036078,3.16806679726617e-13,NA,NA
"41.27","all","4 yr.","mnwk","no","4","Male","Logit","weekdayThursday",-0.106975795084135,0.0212724310462344,-5.02884671957001,4.93438628835585e-07,NA,NA
"41.28","all","4 yr.","mnwk","no","4","Male","Logit","weekdayFriday",0.0625848280426413,0.0203802504692555,3.07085666768685,0.0021344558752415,NA,NA
"41.29","all","4 yr.","mnwk","no","4","Male","Logit","weekdaySaturday",0.169006540810737,0.0198623426896339,8.50889260404015,1.75602391645274e-17,NA,NA
"42","all","4 yr.","mnwk","with","4","Male","Logit","(Intercept)",-11.2539023914219,0.0916334810418525,-122.814306118981,0,NA,NA
"42.1","all","4 yr.","mnwk","with","4","Male","Logit","policyTRUE",-0.361312842448237,0.13873256331792,-2.60438381449243,0.00920396211114015,-0.544548666270581,-1.56347064462037
"42.2","all","4 yr.","mnwk","with","4","Male","Logit","age_grp16-19",1.00932734566805,0.0893480203262001,11.2965832033334,1.36423207350741e-29,4.75735942200007,8.98968010107678
"42.3","all","4 yr.","mnwk","with","4","Male","Logit","age_grp20-24",-0.189347923088995,0.0895269968457603,-2.11498128788134,0.0344315421770363,-0.498517838076545,-0.8893945807906
"42.4","all","4 yr.","mnwk","with","4","Male","Logit","age_grp25-34",-1.24556292077533,0.0899214188202827,-13.8516822478604,1.24267305617278e-43,-1.73081414479194,-3.67221984661837
"42.5","all","4 yr.","mnwk","with","4","Male","Logit","age_grp35-44",-2.02529114122791,0.0917141612499903,-22.0826436574769,4.64128386293055e-108,-1.94134904111754,-4.47568317436724
"42.6","all","4 yr.","mnwk","with","4","Male","Logit","age_grp45-54",-2.5771910158806,0.0942208287476379,-27.3526676652715,1.00381071484542e-164,-1.94236501140427,-4.76427223910108
"42.7","all","4 yr.","mnwk","with","4","Male","Logit","age_grp55-64",-2.85691197775067,0.0992494704637338,-28.7851609122146,3.29000122389542e-182,-1.86536496642889,-4.85987691954586
"42.8","all","4 yr.","mnwk","with","4","Male","Logit","age_grp65-199",-3.12767480059408,0.106472199499167,-29.3755066139922,1.12894105400593e-189,-1.74245005169557,-4.93013863309803
"42.9","all","4 yr.","mnwk","with","4","Male","Logit","curr_pts_grp1-3",0.575604366098723,0.0154959509964728,37.1454689182834,5.18832502462052e-302,NA,NA
"42.10","all","4 yr.","mnwk","with","4","Male","Logit","curr_pts_grp4-6",1.20461348762787,0.0173811599330994,69.3057018210786,0,NA,NA
"42.11","all","4 yr.","mnwk","with","4","Male","Logit","curr_pts_grp7-9",1.55076006045693,0.0209154992750407,74.1440613042176,0,NA,NA
"42.12","all","4 yr.","mnwk","with","4","Male","Logit","curr_pts_grp10-150",2.01682154563531,0.0183718262059173,109.777956912401,0,NA,NA
"42.13","all","4 yr.","mnwk","with","4","Male","Logit","month02",0.0598503508739537,0.0313981688638659,1.90617329097913,0.0566277262922065,NA,NA
"42.14","all","4 yr.","mnwk","with","4","Male","Logit","month03",0.0739903104012064,0.0305998319010833,2.41799728313498,0.0156061933378334,NA,NA
"42.15","all","4 yr.","mnwk","with","4","Male","Logit","month04",0.222918751234669,0.0300877051676043,7.40896489090458,1.2728899541073e-13,NA,NA
"42.16","all","4 yr.","mnwk","with","4","Male","Logit","month05",0.35476723842027,0.0289767245523138,12.2431794449294,1.82731522404071e-34,NA,NA
"42.17","all","4 yr.","mnwk","with","4","Male","Logit","month06",0.410037988521621,0.0288226311041186,14.2262511371847,6.29680168856887e-46,NA,NA
"42.18","all","4 yr.","mnwk","with","4","Male","Logit","month07",0.427487777505387,0.0285204365532769,14.9888230745286,8.68791010340656e-51,NA,NA
"42.19","all","4 yr.","mnwk","with","4","Male","Logit","month08",0.397516685937346,0.0286273846081596,13.8858890317225,7.71372982075397e-44,NA,NA
"42.20","all","4 yr.","mnwk","with","4","Male","Logit","month09",0.382109509341887,0.0288755385188448,13.2329829655822,5.65957921302763e-40,NA,NA
"42.21","all","4 yr.","mnwk","with","4","Male","Logit","month10",0.371057297616107,0.0287239682546079,12.9180374496683,3.561089591311e-38,NA,NA
"42.22","all","4 yr.","mnwk","with","4","Male","Logit","month11",0.267539612963605,0.0295004863676447,9.06898990170667,1.20125421473426e-19,NA,NA
"42.23","all","4 yr.","mnwk","with","4","Male","Logit","month12",0.00267658881352334,0.0311267120264746,0.0859900914445056,0.931474293932108,NA,NA
"42.24","all","4 yr.","mnwk","with","4","Male","Logit","weekdayMonday",-0.250894761562127,0.0221019161401611,-11.3517199129278,7.27180471526636e-30,NA,NA
"42.25","all","4 yr.","mnwk","with","4","Male","Logit","weekdayTuesday",-0.197849901024983,0.0217815290264706,-9.08337981160737,1.05254558217098e-19,NA,NA
"42.26","all","4 yr.","mnwk","with","4","Male","Logit","weekdayWednesday",-0.156953251713652,0.0215385664884937,-7.2870797505256,3.16745429535658e-13,NA,NA
"42.27","all","4 yr.","mnwk","with","4","Male","Logit","weekdayThursday",-0.106976830473529,0.0212724295377474,-5.02889574901171,4.93312492010527e-07,NA,NA
"42.28","all","4 yr.","mnwk","with","4","Male","Logit","weekdayFriday",0.06258352996429,0.0203802483314091,3.07079329685298,0.00213490891714069,NA,NA
"42.29","all","4 yr.","mnwk","with","4","Male","Logit","weekdaySaturday",0.169006658228789,0.0198623408760446,8.50889929256136,1.75592263605323e-17,NA,NA
"42.30","all","4 yr.","mnwk","with","4","Male","Logit","policyTRUE:age_grp16-19",0.217613384085103,0.140187913989672,1.55229775443506,0.12059099498933,1.57609188314957,2.97822181808833
"42.31","all","4 yr.","mnwk","with","4","Male","Logit","policyTRUE:age_grp20-24",0.237537551519161,0.140454331801428,1.69120844101119,0.0907969994245631,0.566549192577104,1.01076752974407
"42.32","all","4 yr.","mnwk","with","4","Male","Logit","policyTRUE:age_grp25-34",0.263081013129035,0.141040681219295,1.86528461756356,0.0621415201330856,0.190771689829666,0.404757677351941
"42.33","all","4 yr.","mnwk","with","4","Male","Logit","policyTRUE:age_grp35-44",0.266803427154037,0.143503644054091,1.8592101191066,0.0629973610529849,0.0821053631690717,0.189292391591586
"42.34","all","4 yr.","mnwk","with","4","Male","Logit","policyTRUE:age_grp45-54",0.275936573188617,0.146548843324418,1.88289833566118,0.0597141468337641,0.046604963578562,0.114315686735241
"42.35","all","4 yr.","mnwk","with","4","Male","Logit","policyTRUE:age_grp55-64",0.163434867473241,0.15364107202763,1.06374464403535,0.287444394263992,0.0165618201277881,0.0431498534721858
"42.36","all","4 yr.","mnwk","with","4","Male","Logit","policyTRUE:age_grp65-199",0.160308537673835,0.163151317700268,0.982575807131054,0.325816256194337,0.011356264074828,0.0321326162616055
"43","all","4 yr.","mnwk","no","5","Male","Logit","(Intercept)",-15.3228233004644,0.497216691439518,-30.8171941213446,1.54196602486181e-208,NA,NA
"43.1","all","4 yr.","mnwk","no","5","Male","Logit","policyTRUE",-0.647036181789462,0.00796053652750271,-81.2804739421807,0,-0.81231361830261,-6.50897463958391
"43.2","all","4 yr.","mnwk","no","5","Male","Logit","age_grp16-19",4.56879345877941,0.497047109877672,9.19187209418408,3.86062951755772e-20,6.67909190419048,16.8374282588664
"43.3","all","4 yr.","mnwk","no","5","Male","Logit","age_grp20-24",4.34947040054781,0.49697111744679,8.75195810753227,2.09682245041459e-18,5.65899487526231,13.4872067326047
"43.4","all","4 yr.","mnwk","no","5","Male","Logit","age_grp25-34",3.87686197643362,0.496950624682062,7.80130214931101,6.12716119532608e-15,2.801319591728,8.34155016431454
